2021-04-14,US_NY_NYC,2241,35,0,0,749831,27009
2021-04-15,US_NY,6984,73,0,0,1978594,50912
2021-04-15,US_NY_NYC,2015,41,0,0,751846,27050
2021-04-16,US_NY,6290,53,0,0,1984884,50965
2021-04-16,US_NY_NYC,1837,31,0,0,753683,27081
2021-04-17,US_NY,6387,69,0,0,1991271,51034
2021-04-17,US_NY_NYC,1275,35,0,0,754958,27116
2021-04-18,US_NY,5605,43,0,0,1996876,51077
2021-04-18,US_NY_NYC,1055,35,0,0,756013,27151
2021-04-19,US_NY,5177,45,0,0,2002053,51122
2021-04-19,US_NY_NYC,1881,40,0,0,757894,27191
2021-04-20,US_NY,4659,61,0,0,2006712,51183
2021-04-20,US_NY_NYC,1603,35,0,0,759497,27226
2021-04-21,US_NY,4255,45,0,0,2010967,51228
2021-04-21,US_NY_NYC,1416,35,0,0,760913,27261
2021-04-22,US_NY,5277,71,0,0,2016244,51299
2021-04-22,US_NY_NYC,1361,41,0,0,762274,27302
2021-04-23,US_NY,4850,62,0,0,2021094,51361
2021-04-23,US_NY_NYC,1290,47,0,0,763564,27349
2021-04-24,US_NY,4163,58,0,0,2025257,51419
2021-04-24,US_NY_NYC,852,29,0,0,764416,27378
2021-04-25,US_NY,4050,52,0,0,2029307,51471
2021-04-25,US_NY_NYC,757,25,0,0,765173,27403
2021-04-26,US_NY,3018,40,0,0,2032325,51511
2021-04-26,US_NY_NYC,1367,30,0,0,766540,27433
2021-04-27,US_NY,3343,76,0,0,2035668,51587
2021-04-27,US_NY_NYC,1138,31,0,0,767678,27464
2021-04-28,US_NY,3000,21,0,0,2038668,51608
2021-04-28,US_NY_NYC,1215,29,0,0,768893,27493
2021-04-29,US_NY,3862,69,0,0,2042530,51677
2021-04-29,US_NY_NYC,1054,31,0,0,769947,27524
2021-04-30,US_NY,3792,51,0,0,2046322,51728
2021-04-30,US_NY_NYC,963,38,0,0,770910,27562
2021-05-01,US_NY,3852,63,0,0,2050174,51791
2021-05-01,US_NY_NYC,577,30,0,0,771487,27592
2021-05-02,US_NY,2853,39,0,0,2053027,51830
2021-05-02,US_NY_NYC,569,29,0,0,772056,27621
2021-05-03,US_NY,2440,59,0,0,2055467,51889
2021-05-03,US_NY_NYC,935,23,0,0,772991,27644
2021-05-04,US_NY,2234,60,0,0,2057701,51949
2021-05-04,US_NY_NYC,877,27,0,0,773868,27671
2021-05-05,US_NY,2374,56,0,0,2060075,52005
2021-05-05,US_NY_NYC,779,26,0,0,774647,27697
2021-05-06,US_NY,2632,33,0,0,2062707,52038
2021-05-06,US_NY_NYC,785,27,0,0,775432,27724
2021-05-07,US_NY,2465,39,0,0,2065172,52077
2021-05-07,US_NY_NYC,715,37,0,0,776147,27761
2021-05-08,US_NY,3028,41,0,0,2068200,52118
2021-05-08,US_NY_NYC,383,24,0,0,776530,27785
2021-05-09,US_NY,2403,37,0,0,2070603,52155
2021-05-09,US_NY_NYC,344,26,0,0,776874,27811
2021-05-10,US_NY,1661,37,0,0,2072264,52192
2021-05-10,US_NY_NYC,654,28,0,0,777528,27839
2021-05-11,US_NY,1449,42,0,0,2073713,52234
2021-05-11,US_NY_NYC,629,21,0,0,778157,27860
2021-05-12,US_NY,2044,57,0,0,2075757,52291
2021-05-12,US_NY_NYC,594,18,0,0,778751,27878
2021-05-13,US_NY,2204,41,0,0,2077961,52332
2021-05-13,US_NY_NYC,516,25,0,0,779267,27903
2021-05-14,US_NY,2039,34,0,0,2080000,52366
2021-05-14,US_NY_NYC,486,28,0,0,779753,27931
2021-05-15,US_NY,1761,11,0,0,2081761,52377
2021-05-15,US_NY_NYC,292,9,0,0,780045,27940
2021-05-16,US_NY,1888,40,0,0,2083649,52417
2021-05-16,US_NY_NYC,279,16,0,0,780324,27956
2021-05-17,US_NY,1379,32,0,0,2085028,52449
2021-05-17,US_NY_NYC,453,16,0,0,780777,27972
2021-05-18,US_NY,1549,31,0,0,2086577,52480
2021-05-18,US_NY_NYC,415,13,0,0,781192,27985
2021-05-19,US_NY,1323,25,0,0,2087900,52505
2021-05-19,US_NY_NYC,378,14,0,0,781570,27999
2021-05-20,US_NY,1647,26,0,0,2089547,52531
2021-05-20,US_NY_NYC,395,14,0,0,781965,28013
2021-05-21,US_NY,1595,24,0,0,2091142,52555
2021-05-21,US_NY_NYC,348,14,0,0,782313,28027
2021-05-22,US_NY,1313,17,0,0,2092455,52572
2021-05-22,US_NY_NYC,233,17,0,0,782546,28044
2021-05-23,US_NY,1074,19,0,0,2093529,52591
2021-05-23,US_NY_NYC,187,12,0,0,782733,28056
2021-05-24,US_NY,964,30,0,0,2094493,52621
2021-05-24,US_NY_NYC,355,10,0,0,783088,28066
2021-05-25,US_NY,945,17,0,0,2095438,52638
2021-05-25,US_NY_NYC,305,6,0,0,783393,28072
2021-05-26,US_NY,882,26,0,0,2096320,52664
2021-05-26,US_NY_NYC,248,6,0,0,783641,28078
2021-05-27,US_NY,1145,21,0,0,2097465,52685
2021-05-27,US_NY_NYC,256,9,0,0,783897,28087
2021-05-28,US_NY,930,25,0,0,2098395,52710
2021-05-28,US_NY_NYC,210,12,0,0,784107,28099
2021-05-29,US_NY,866,14,0,0,2099261,52724
2021-05-29,US_NY_NYC,126,10,0,0,784233,28109
2021-05-30,US_NY,848,16,0,0,2100109,52740
2021-05-30,US_NY_NYC,120,8,0,0,784353,28117
2021-05-31,US_NY,524,18,0,0,2100633,52758
2021-05-31,US_NY_NYC,118,12,0,0,784471,28129
2021-06-01,US_NY,478,26,0,0,2101111,52784
2021-06-01,US_NY_NYC,288,13,0,0,784759,28142
2021-06-02,US_NY,403,9,0,0,2101514,52793
2021-06-02,US_NY_NYC,242,11,0,0,785001,28153
2021-06-03,US_NY,489,18,0,0,2102003,52811
2021-06-03,US_NY_NYC,206,12,0,0,785207,28165
2021-06-04,US_NY,757,29,0,0,2102760,52840
2021-06-04,US_NY_NYC,224,7,0,0,785431,28172
2021-06-05,US_NY,852,12,0,0,2103612,52852
2021-06-05,US_NY_NYC,142,6,0,0,785573,28178
2021-06-06,US_NY,491,33,0,0,2104103,52885
2021-06-06,US_NY_NYC,130,5,0,0,785703,28183
2021-06-07,US_NY,519,10,0,0,2104622,52895
2021-06-07,US_NY_NYC,219,7,0,0,785922,28190
2021-06-08,US_NY,459,11,0,0,2105081,52906
2021-06-08,US_NY_NYC,176,10,0,0,786098,28200
2021-06-09,US_NY,426,8,0,0,2105507,52914
2021-06-09,US_NY_NYC,211,9,0,0,786309,28209
2021-06-10,US_NY,549,13,0,0,2106056,52927
2021-06-10,US_NY_NYC,154,6,0,0,786463,28215
2021-06-11,US_NY,686,15,0,0,2106742,52942
2021-06-11,US_NY_NYC,189,6,0,0,786652,28221
2021-06-12,US_NY,430,16,0,0,2107172,52958
2021-06-12,US_NY_NYC,121,5,0,0,786773,28226
2021-06-13,US_NY,363,10,0,0,2107535,52968
2021-06-13,US_NY_NYC,113,6,0,0,786886,28232
2021-06-14,US_NY,377,9,0,0,2107912,52977
2021-06-14,US_NY_NYC,180,7,0,0,787066,28239
2021-06-15,US_NY,337,16,0,0,2108249,52993
2021-06-15,US_NY_NYC,179,6,0,0,787245,28245
2021-06-16,US_NY,286,2,0,0,2108535,52995
2021-06-16,US_NY_NYC,175,6,0,0,787420,28251
2021-06-17,US_NY,443,14,0,0,2108978,53009
2021-06-17,US_NY_NYC,186,9,0,0,787606,28260
2021-06-18,US_NY,415,8,0,0,2109393,53017
2021-06-18,US_NY_NYC,158,8,0,0,787764,28268
2021-06-19,US_NY,389,7,0,0,2109782,53024
2021-06-19,US_NY_NYC,107,11,0,0,787871,28279
2021-06-20,US_NY,287,2,0,0,2110069,53026
2021-06-20,US_NY_NYC,97,5,0,0,787968,28284
2021-06-21,US_NY,277,8,0,0,2110346,53034
2021-06-21,US_NY_NYC,169,3,0,0,788137,28287
2021-06-22,US_NY,266,14,0,0,2110612,53048
2021-06-22,US_NY_NYC,171,7,0,0,788308,28294
2021-06-23,US_NY,250,8,0,0,2110862,53056
2021-06-23,US_NY_NYC,186,5,0,0,788494,28299
2021-06-24,US_NY,383,-4,0,0,2111245,53052
2021-06-24,US_NY_NYC,175,5,0,0,788669,28304
2021-06-25,US_NY,343,8,0,0,2111588,53060
2021-06-25,US_NY_NYC,181,6,0,0,788850,28310
2021-06-26,US_NY,345,6,0,0,2111933,53066
2021-06-26,US_NY_NYC,118,3,0,0,788968,28313
2021-06-27,US_NY,374,15,0,0,2112307,53081
2021-06-27,US_NY_NYC,109,1,0,0,789077,28314
2021-06-28,US_NY,321,8,0,0,2112628,53089
2021-06-28,US_NY_NYC,205,6,0,0,789282,28320
2021-06-29,US_NY,244,4,0,0,2112872,53093
2021-06-29,US_NY_NYC,212,4,0,0,789494,28324
2021-06-30,US_NY,275,2,0,0,2113147,53095
2021-06-30,US_NY_NYC,225,4,0,0,789719,28328
2021-07-01,US_NY,397,12,0,0,2113544,53107
2021-07-01,US_NY_NYC,204,4,0,0,789923,28332
2021-07-02,US_NY,474,2,0,0,2114018,53109
2021-07-02,US_NY_NYC,232,7,0,0,790155,28339
2021-07-03,US_NY,279,0,0,0,2114297,53109
2021-07-03,US_NY_NYC,144,6,0,0,790299,28345
2021-07-04,US_NY,312,9,0,0,2114609,53118
2021-07-04,US_NY_NYC,120,4,0,0,790419,28349
2021-07-05,US_NY,376,4,0,0,2114985,53122
2021-07-05,US_NY_NYC,185,1,0,0,790604,28350
2021-07-06,US_NY,307,5,0,0,2115292,53127
2021-07-06,US_NY_NYC,361,3,0,0,790965,28353
2021-07-07,US_NY,341,7,0,0,2115633,53134
2021-07-07,US_NY_NYC,397,2,0,0,791362,28355
2021-07-08,US_NY,637,4,0,0,2116270,53138
2021-07-08,US_NY_NYC,367,2,0,0,791729,28357
2021-07-09,US_NY,754,4,0,0,2117024,53142
2021-07-09,US_NY_NYC,369,2,0,0,792098,28359
2021-07-10,US_NY,730,7,0,0,2117754,53149
2021-07-10,US_NY_NYC,236,2,0,0,792334,28361
2021-07-11,US_NY,811,2,0,0,2118565,53151
2021-07-11,US_NY_NYC,267,4,0,0,792601,28365
2021-07-12,US_NY,642,2,0,0,2119207,53153
2021-07-12,US_NY_NYC,473,4,0,0,793074,28369
2021-07-13,US_NY,668,6,0,0,2119875,53159
2021-07-13,US_NY_NYC,456,3,0,0,793530,28372
2021-07-14,US_NY,725,11,0,0,2120600,53170
2021-07-14,US_NY_NYC,544,2,0,0,794074,28374
2021-07-15,US_NY,929,5,0,0,2121529,53175
2021-07-15,US_NY_NYC,548,5,0,0,794622,28379
2021-07-16,US_NY,629,1,0,0,2122158,53176
2021-07-16,US_NY_NYC,551,5,0,0,795173,28384
2021-07-17,US_NY,1421,5,0,0,2123579,53181
2021-07-17,US_NY_NYC,340,6,0,0,795513,28390
2021-07-18,US_NY,1143,10,0,0,2124722,53191
2021-07-18,US_NY_NYC,387,2,0,0,795900,28392
2021-07-19,US_NY,941,4,0,0,2125663,53195
2021-07-19,US_NY_NYC,805,5,0,0,796705,28397
2021-07-20,US_NY,1112,5,0,0,2126775,53200
2021-07-20,US_NY_NYC,703,4,0,0,797408,28401
2021-07-21,US_NY,1092,7,0,0,2127867,53207
2021-07-21,US_NY_NYC,890,2,0,0,798298,28403
2021-07-22,US_NY,1611,7,0,0,2129478,53214
2021-07-22,US_NY_NYC,967,3,0,0,799265,28406
2021-07-23,US_NY,1698,2,0,0,2131176,53216
2021-07-23,US_NY_NYC,909,3,0,0,800174,28409
2021-07-24,US_NY,1868,3,0,0,2133044,53219
2021-07-24,US_NY_NYC,548,2,0,0,800722,28411
2021-07-25,US_NY,2032,9,0,0,2135076,53228
2021-07-25,US_NY_NYC,631,4,0,0,801353,28415
2021-07-26,US_NY,1526,7,0,0,2136602,53235
2021-07-26,US_NY_NYC,1215,1,0,0,802568,28416
2021-07-27,US_NY,1648,1,0,0,2138250,53236
2021-07-27,US_NY_NYC,1197,5,0,0,803765,28421
2021-07-28,US_NY,1800,12,0,0,2140050,53248
2021-07-28,US_NY_NYC,1238,6,0,0,805003,28427
2021-07-29,US_NY,2644,2,0,0,2142694,53250
2021-07-29,US_NY_NYC,1285,8,0,0,806288,28435
2021-07-30,US_NY,2615,7,0,0,2145309,53257
2021-07-30,US_NY_NYC,1275,10,0,0,807563,28445
2021-07-31,US_NY,3136,9,0,0,2148445,53266
2021-07-31,US_NY_NYC,846,4,0,0,808409,28449
2021-08-01,US_NY,2590,8,0,0,2151035,53274
2021-08-01,US_NY_NYC,823,11,0,0,809232,28460
2021-08-02,US_NY,2208,7,0,0,2153243,53281
2021-08-02,US_NY_NYC,1558,4,0,0,810790,28464
2021-08-03,US_NY,3062,13,0,0,2156305,53294
2021-08-03,US_NY_NYC,1571,3,0,0,812361,28467
2021-08-04,US_NY,2834,7,0,0,2159139,53301
2021-08-04,US_NY_NYC,1600,8,0,0,813961,28475
2021-08-05,US_NY,3442,14,0,0,2162581,53315
2021-08-05,US_NY_NYC,1521,6,0,0,815482,28481
2021-08-06,US_NY,3760,3,0,0,2166341,53318
2021-08-06,US_NY_NYC,1568,10,0,0,817050,28491
2021-08-07,US_NY,4537,13,0,0,2170878,53331
2021-08-07,US_NY_NYC,1141,13,0,0,818191,28504
2021-08-08,US_NY,3637,15,0,0,2174515,53346
2021-08-08,US_NY_NYC,1062,6,0,0,819253,28510
2021-08-09,US_NY,1681,6,0,0,2176196,53352
2021-08-09,US_NY_NYC,1881,9,0,0,821134,28519
2021-08-10,US_NY,1722,8,0,0,2177918,53360
2021-08-10,US_NY_NYC,1660,6,0,0,822794,28525
2021-08-11,US_NY,7224,40,0,0,2185142,53400
2021-08-11,US_NY_NYC,1745,6,0,0,824539,28531
2021-08-12,US_NY,4870,29,0,0,2190012,53429
2021-08-12,US_NY_NYC,1753,6,0,0,826292,28537
2021-08-13,US_NY,4634,10,0,0,2194646,53439
2021-08-13,US_NY_NYC,1592,9,0,0,827884,28546
2021-08-14,US_NY,4675,15,0,0,2199321,53454
2021-08-14,US_NY_NYC,1038,10,0,0,828922,28556
2021-08-15,US_NY,4038,22,0,0,2203359,53476
2021-08-15,US_NY_NYC,1135,6,0,0,830057,28562
2021-08-16,US_NY,4208,10,0,0,2207567,53486
2021-08-16,US_NY_NYC,1914,6,0,0,831971,28568
2021-08-17,US_NY,3528,33,0,0,2211095,53519
2021-08-17,US_NY_NYC,1728,14,0,0,833699,28582
2021-08-18,US_NY,4508,13,0,0,2215603,53532
2021-08-18,US_NY_NYC,1805,13,0,0,835504,28595
2021-08-19,US_NY,5070,16,0,0,2220673,53548
2021-08-19,US_NY_NYC,1678,13,0,0,837182,28608
2021-08-20,US_NY,3906,16,0,0,2224579,53564
2021-08-20,US_NY_NYC,1544,5,0,0,838726,28613
2021-08-21,US_NY,6175,37,0,0,2230754,53601
2021-08-21,US_NY_NYC,1081,16,0,0,839807,28629
2021-08-22,US_NY,4593,19,0,0,2235347,53620
2021-08-22,US_NY_NYC,715,9,0,0,840522,28638
2021-08-23,US_NY,3836,26,0,0,2239183,53646
2021-08-23,US_NY_NYC,1937,12,0,0,842459,28650
2021-08-24,US_NY,3494,16,0,0,2242677,53662
2021-08-24,US_NY_NYC,1824,11,0,0,844283,28661
2021-08-25,US_NY,3731,29,0,0,2246408,53691
2021-08-25,US_NY_NYC,1763,8,0,0,846046,28669
2021-08-26,US_NY,5371,31,0,0,2251779,53722
2021-08-26,US_NY_NYC,1630,13,0,0,847676,28682
2021-08-27,US_NY,6364,23,0,0,2258143,53745
2021-08-27,US_NY_NYC,1436,9,0,0,849112,28691
2021-08-28,US_NY,5583,24,0,0,2263726,53769
2021-08-28,US_NY_NYC,975,14,0,0,850087,28705
2021-08-29,US_NY,2636,23,0,0,2266362,53792
2021-08-29,US_NY_NYC,980,13,0,0,851067,28718
2021-08-30,US_NY,5972,31,0,0,2272334,53823
2021-08-30,US_NY_NYC,1825,13,0,0,852892,28731
2021-08-31,US_NY,3894,24,0,0,2276228,53847
2021-08-31,US_NY_NYC,1617,10,0,0,854509,28741
2021-09-01,US_NY,4126,28,0,0,2280354,53875
2021-09-01,US_NY_NYC,1551,13,0,0,856060,28754
2021-09-02,US_NY,5289,50,0,0,2285643,53925
2021-09-02,US_NY_NYC,1423,11,0,0,857483,28765
2021-09-03,US_NY,5919,24,0,0,2291562,53949
2021-09-03,US_NY_NYC,1408,8,0,0,858891,28773
2021-09-04,US_NY,3374,16,0,0,2294936,53965
2021-09-04,US_NY_NYC,900,12,0,0,859791,28785
2021-09-05,US_NY,6501,42,0,0,2301437,54007
2021-09-05,US_NY_NYC,943,12,0,0,860734,28797
2021-09-06,US_NY,3689,30,0,0,2305126,54037
2021-09-06,US_NY_NYC,937,17,0,0,861671,28814
2021-09-07,US_NY,3256,32,0,0,2308382,54069
2021-09-07,US_NY_NYC,1557,7,0,0,863228,28821
2021-09-08,US_NY,2455,19,0,0,2310837,54088
2021-09-08,US_NY_NYC,1579,20,0,0,864807,28841
2021-09-09,US_NY,6454,68,0,0,2317291,54156
2021-09-09,US_NY_NYC,1701,18,0,0,866508,28859
2021-09-10,US_NY,5883,18,0,0,2323174,54174
2021-09-10,US_NY_NYC,1533,15,0,0,868041,28874
2021-09-11,US_NY,6060,37,0,0,2329234,54211
2021-09-11,US_NY_NYC,1031,15,0,0,869072,28889
2021-09-12,US_NY,3735,19,0,0,2332969,54230
2021-09-12,US_NY_NYC,1205,12,0,0,870277,28901
2021-09-13,US_NY,5408,41,0,0,2338377,54271
2021-09-13,US_NY_NYC,1720,12,0,0,871997,28913
2021-09-14,US_NY,4113,46,0,0,2342490,54317
2021-09-14,US_NY_NYC,1628,9,0,0,873625,28922
2021-09-15,US_NY,4808,33,0,0,2347298,54350
2021-09-15,US_NY_NYC,1586,10,0,0,875211,28932
2021-09-16,US_NY,6730,45,0,0,2354028,54395
2021-09-16,US_NY_NYC,1379,11,0,0,876590,28943
2021-09-17,US_NY,6038,29,0,0,2360066,54424
2021-09-17,US_NY_NYC,1512,11,0,0,878102,28954
2021-09-18,US_NY,3286,17,0,0,2363352,54441
2021-09-18,US_NY_NYC,944,10,0,0,879046,28964
2021-09-19,US_NY,7724,38,0,0,2371076,54479
2021-09-19,US_NY_NYC,1049,16,0,0,880095,28980
2021-09-20,US_NY,3757,23,0,0,2374833,54502
2021-09-20,US_NY_NYC,1622,15,0,0,881717,28995
2021-09-21,US_NY,5331,57,0,0,2380164,54559
2021-09-21,US_NY_NYC,1280,13,0,0,882997,29008
2021-09-22,US_NY,4534,43,0,0,2384698,54602
2021-09-22,US_NY_NYC,1397,13,0,0,884394,29021
2021-09-23,US_NY,5037,39,0,0,2389735,54641
2021-09-23,US_NY_NYC,1269,11,0,0,885663,29032
2021-09-24,US_NY,6145,61,0,0,2395880,54702
2021-09-24,US_NY_NYC,1208,9,0,0,886871,29041
2021-09-25,US_NY,3798,16,0,0,2399678,54718
2021-09-25,US_NY_NYC,798,15,0,0,887669,29056
2021-09-26,US_NY,6788,51,0,0,2406466,54769
2021-09-26,US_NY_NYC,848,14,0,0,888517,29070
2021-09-27,US_NY,2826,16,0,0,2409292,54785
2021-09-27,US_NY_NYC,1374,16,0,0,889891,29086
2021-09-28,US_NY,5248,37,0,0,2414540,54822
2021-09-28,US_NY_NYC,1108,13,0,0,890999,29099
2021-09-29,US_NY,5016,64,0,0,2419556,54886
2021-09-29,US_NY_NYC,1085,13,0,0,892084,29112
2021-09-30,US_NY,4979,47,0,0,2424535,54933
2021-09-30,US_NY_NYC,1123,8,0,0,893207,29120
2021-10-01,US_NY,5818,43,0,0,2430353,54976
2021-10-01,US_NY_NYC,1077,7,0,0,894284,29127
2021-10-02,US_NY,3336,17,0,0,2433689,54993
2021-10-02,US_NY_NYC,661,12,0,0,894945,29139
2021-10-03,US_NY,3396,23,0,0,2437085,55016
2021-10-03,US_NY_NYC,888,12,0,0,895833,29151
2021-10-04,US_NY,6260,41,0,0,2443345,55057
2021-10-04,US_NY_NYC,1254,12,0,0,897087,29163
2021-10-05,US_NY,3924,33,0,0,2447269,55090
2021-10-05,US_NY_NYC,1263,6,0,0,898350,29169
2021-10-06,US_NY,6275,41,0,0,2453544,55131
2021-10-06,US_NY_NYC,1136,15,0,0,899486,29184
2021-10-07,US_NY,5602,19,0,0,2459146,55150
2021-10-07,US_NY_NYC,1064,13,0,0,900550,29197
2021-10-08,US_NY,5833,53,0,0,2464979,55203
2021-10-08,US_NY_NYC,1007,17,0,0,901557,29214
2021-10-09,US_NY,3539,26,0,0,2468518,55229
2021-10-09,US_NY_NYC,609,9,0,0,902166,29223
2021-10-10,US_NY,2077,24,0,0,2470595,55253
2021-10-10,US_NY_NYC,677,16,0,0,902843,29239
2021-10-11,US_NY,7882,51,0,0,2478477,55304
2021-10-11,US_NY_NYC,924,9,0,0,903767,29248
2021-10-12,US_NY,3253,43,0,0,2481730,55347
2021-10-12,US_NY_NYC,1120,3,0,0,904887,29251
2021-10-13,US_NY,4524,55,0,0,2486254,55402
2021-10-13,US_NY_NYC,1097,9,0,0,905984,29260
2021-10-14,US_NY,4514,45,0,0,2490768,55447
2021-10-14,US_NY_NYC,1003,8,0,0,906987,29268
2021-10-15,US_NY,6342,18,0,0,2497110,55465
2021-10-15,US_NY_NYC,851,6,0,0,907838,29274
2021-10-16,US_NY,4018,19,0,0,2501128,55484
2021-10-16,US_NY_NYC,471,6,0,0,908309,29280
2021-10-17,US_NY,3149,30,0,0,2504277,55514
2021-10-17,US_NY_NYC,556,8,0,0,908865,29288
2021-10-18,US_NY,5389,43,0,0,2509666,55557
2021-10-18,US_NY_NYC,823,9,0,0,909688,29297
2021-10-19,US_NY,3294,31,0,0,2512960,55588
2021-10-19,US_NY_NYC,753,11,0,0,910441,29308
2021-10-20,US_NY,4777,37,0,0,2517737,55625
2021-10-20,US_NY_NYC,750,6,0,0,911191,29314
2021-10-21,US_NY,4365,39,0,0,2522102,55664
2021-10-21,US_NY_NYC,704,9,0,0,911895,29323
2021-10-22,US_NY,3700,38,0,0,2525802,55702
2021-10-22,US_NY_NYC,579,7,0,0,912474,29330
2021-10-23,US_NY,3464,30,0,0,2529266,55732
2021-10-23,US_NY_NYC,339,5,0,0,912813,29335
2021-10-24,US_NY,2152,24,0,0,2531418,55756
2021-10-24,US_NY_NYC,346,6,0,0,913159,29341
2021-10-25,US_NY,5021,50,0,0,2536439,55806
2021-10-25,US_NY_NYC,931,9,0,0,1117403,34537
2021-10-26,US_NY,2496,34,0,0,2538935,55840
2021-10-26,US_NY_NYC,750,11,0,0,1118153,34548
